rainfall_mm,river_level_m,soil_moisture_index,elevation_m,drainage_capacity,flood_occurred
47.871521462659615,1.8269947612334445,14.049900979551733,63.111622966036165,0.3,0
4.182134336009834,1.8604453237795693,62.25493962131138,58.64069982138947,0.5,0
43.05657015895784,0.3433971703678633,20.782384145883583,53.061345531027555,0.3,0
4.152821276969209,3.7073135706273086,50.40700797484243,47.68940463159102,0.3,0
6.93537659944775,0.25328268249247454,54.488168602939346,38.081252958087504,0.3,0
23.372504931363377,1.157334253101356,28.35071902709394,69.43528881122197,0.5,0
17.58414638271946,-0.11338201361779987,94.84251555414929,42.40326982247446,0.8,0
12.17076633177011,2.8708954608136605,84.24641068355751,56.636463470328415,0.8,0
46.671438053898406,2.774519309592192,72.23735076327985,60.59565572623397,0.8,0
5.249726881020579,2.509955680220454,7.7993866409409085,44.4471950309467,0.3,0
14.782922005596596,1.4361334579941356,10.613001930901945,60.38012527315962,0.3,0
25.473950904989046,1.24164936984504,49.27813458649557,57.642132033388556,0.5,0
20.563809102050318,3.6965547953198614,16.071334919098568,67.27963835381766,0.8,0
9.850895712019593,2.1741721024372684,97.8265463529474,45.30653533573289,0.3,0
10.157105839654367,3.474537482304217,15.852023402740944,37.14135982720285,0.3,0
30.216999222587727,1.6721269708136663,48.746783546397396,44.94510244555489,0.3,0
31.186913188657705,3.2715941141566236,36.41210568415054,52.088535425343316,0.5,0
20.956988328288567,4.954917055974096,63.938642145409794,50.58212727085056,0.8,0
8.09171937165523,3.8792487005891747,12.90364088894249,46.065621037254495,0.5,0
10.430338919116888,2.3813792726752796,43.03164280423909,30.90802541022757,0.8,0
16.398281884635278,3.385798455533891,27.470503280714365,54.70482996129107,0.8,0
18.227705739182227,2.6390022382046805,88.77515246716881,69.723444790822,0.3,0
24.774361184780886,3.011820277042092,4.058571213469508,54.642512381230034,0.3,0
14.190272226431794,2.5115834217772446,91.37274940064593,56.09135519053514,0.3,0
29.755122325022214,2.7534971911719133,83.29941385530005,55.72445306155102,0.3,0
29.52947828674513,3.318140029611263,29.757071644081545,53.970466698824,0.3,0
39.83953683078524,1.509961950627074,78.92906546771047,59.31665966868095,0.8,0
16.939298292369575,1.4761817595150326,3.121356033874756,53.95373681185666,0.3,0
21.21168842026639,0.9171861692531835,96.68655502933936,46.87322830346724,0.3,0
15.042352066140982,0.5995933432444351,52.65949425897893,42.04011089991246,0.5,0
8.17794682516999,1.1740759616692809,30.328102606544526,47.510263447193246,0.5,0
60.900962198351294,3.2391937602061938,36.25832125946771,53.141294964506656,0.8,0
36.5341672800904,1.660818726762174,6.640535346049736,46.83917038877026,0.8,0
29.118429284518832,3.770421696346644,98.93495140420391,53.1433868313143,0.5,0
16.5090609269219,3.052070623128843,3.9291945150692453,54.39150133700417,0.5,0
7.559481042109605,0.04724367984291966,65.49071231478591,58.33179431270182,0.3,0
32.69093909553203,3.9824633763325346,44.273592770645834,62.82794968838981,0.3,0
14.83933790702838,4.216197968387565,94.89162181887151,50.780074184788575,0.8,0
22.586163177223145,1.50920598774772,24.599974030679515,36.92223434852339,0.5,0
10.396904520564732,3.630287314342487,53.20868239380113,46.548959031808096,0.8,0
20.033417516449866,1.7152526438862017,48.2356208582753,50.44062567406599,0.3,0
10.941320626202451,3.146505565122503,70.28664440501014,31.642312438229098,0.8,0
11.295195197667027,1.1032523895675515,6.801023195242051,63.88664520102482,0.8,0
19.845493782501766,0.3103403211981348,19.378913002335484,51.423779125104666,0.8,0
4.090654750939086,2.425774215580547,21.456482009284983,53.81352834580285,0.3,0
4.299690786081206,2.814406580587746,73.81507548416897,63.65526462526266,0.8,0
9.005744379029215,2.403480459578094,18.913869632674007,43.69857169857653,0.3,0
14.060151545510589,1.223954162666161,57.349176389097664,55.7404193088403,0.5,0
30.37192912886287,2.4001514068032943,21.52438205009537,48.90135876898064,0.8,0
14.685963163350033,3.403942128871101,86.16249500839784,48.159131329840804,0.8,0
16.428803742395083,2.9326604548161948,94.21854544896385,42.278076121956204,0.3,0
13.210945433814189,3.2737515458988202,51.84929749422405,66.65603213686528,0.8,0
21.189745297386516,1.9948271993186506,35.23088842091783,46.24499959924429,0.3,0
8.105795587267245,4.757576872074239,23.405777501749913,56.99464246895702,0.8,0
15.301639340010828,1.2357399951678292,4.978100152304377,31.249926125280638,0.5,0
22.40924792572578,3.731340445630078,26.85000761974954,61.79988529689787,0.5,0
19.730308082326037,4.772836639439943,65.42357799453178,60.52211155957059,0.5,0
16.829762996425828,3.721362139123343,53.36169313092108,50.97434110297303,0.8,0
16.985098375463163,2.696213659402755,94.40412782809274,47.73057533862075,0.8,0
23.957903268117725,2.207554430005531,39.62772624917006,54.00000005613566,0.5,0
62.78199196878948,4.554131476569384,69.38633423283946,72.8879066088029,0.5,0
8.593368333521688,0.8655376121074907,48.93227474751214,32.36763301096515,0.3,0
63.93352326785056,1.5448136094305345,51.25762159242117,57.82027387574128,0.3,0
8.25789611329286,2.403663351762418,26.777431460411748,40.883826978460974,0.5,0
1.5351349527898106,4.856480636267998,45.49507768419997,49.80081603700269,0.5,0
10.758900094531585,3.569651454061344,47.07849970127073,47.52119880921337,0.8,0
21.479492608353507,1.547931362234632,70.66425217489339,45.716817422022444,0.5,0
54.51596815980204,2.5345384419226447,94.06399991861139,49.89534870947271,0.3,0
7.550641683521486,2.0785152838555585,32.93212774825043,38.6582885472221,0.3,0
23.858080956027848,1.9353165116496973,4.2200468581298445,60.291804361279674,0.3,0
4.772399446499392,4.468334337835168,49.62951255006397,32.058564888014,0.3,0
53.25389688300209,0.9423853061047414,54.446133214916856,55.39764512828342,0.3,0
37.00079811010552,5.41317128360156,16.844055113191526,46.73464147465429,0.3,0
11.313758598568107,4.242344535276934,76.04646062760668,38.29075106192546,0.5,0
40.96692791078317,4.636292505905547,98.49291084414916,52.02383370598695,0.3,0
15.231263773112067,2.3055907319621127,94.57747170084609,34.43048913293522,0.3,0
38.29820612669674,2.775088921381336,19.71060388236522,50.39713821719635,0.3,0
16.7344542349235,0.8502722782129322,87.53632399007607,35.77123092188445,0.3,0
17.280570526777943,2.2130063893997955,70.44936364116847,54.61272084317831,0.5,0
11.505388793024277,3.7404822714647263,45.384656380691155,40.756426663696246,0.8,0
26.07008541476563,4.944094592672094,54.0610994324729,45.49005982970691,0.8,0
18.268412805663097,1.3392647747963224,84.9600174982458,52.93949387943162,0.8,0
24.22925944821232,2.4517410945221014,48.01349396383732,42.27457888157764,0.8,0
3.670537384929725,2.7730511696512163,37.320736910512686,49.42036000331697,0.3,0
39.20130740594516,0.9063161967112725,49.32474930259858,34.86169498755146,0.8,0
45.782911593116246,3.8870238626376006,57.91298040350491,56.30875603596156,0.8,0
18.205065888311683,1.9140145023860864,18.907765377834885,67.6491380555077,0.5,0
59.93706641904892,2.706914473234464,90.09077302669907,77.92208867909962,0.5,0
51.15041656411145,2.3220759421321837,67.41869488296139,50.91168146666439,0.5,0
26.46391841532996,1.8159922414204885,63.326891733748894,57.88204140797187,0.3,0
41.31494632036259,2.9894325217791677,9.949622618063813,32.19374327092511,0.3,0
34.40524248256498,2.676585632147966,60.41739381725918,65.02734326305588,0.3,0
2.7112970090369304,2.4422131765820017,12.096066223849233,57.762285047241065,0.5,0
13.424963189459465,1.907307567479486,7.869767519539906,45.16066555048767,0.8,0
27.75230773559737,3.479287006174433,52.73108956423933,62.37180800289009,0.5,0
47.772572983785444,5.4804259027384274,40.2785534046495,47.455239233546585,0.3,0
4.444439183143525,3.209830849258691,58.88102701562232,45.41974816985444,0.5,0
2.92989071981578,4.494177322366694,8.92221680572386,54.753349254274916,0.8,0
15.959784942568971,0.914667112269806,43.09830628472584,39.366455001696814,0.3,0
1.68862845395904,3.236642158940654,17.4786715045158,60.21624764399948,0.8,0
15.542403442300184,1.3539475215434003,98.71000859241165,39.44010188073157,0.8,0
21.86154516970936,0.7846126087021479,56.11502124351744,39.49945210176814,0.3,0
7.239257955229913,1.8909428888114457,68.74368609408673,40.90310211591665,0.8,0
15.87050791969167,4.787849001620359,32.541828068260784,57.59500037516122,0.5,0
32.28847676216387,4.425023743004468,9.473891477934416,43.83224638480292,0.8,0
10.715540770010854,3.3645070830815995,97.58708627835367,36.520042156328316,0.8,0
8.383217977007256,0.7009491601651039,28.62590353831832,43.94320000064202,0.8,0
15.322743905407139,2.7055790229180947,42.38081851735742,49.67957629319513,0.5,0
6.555867037394591,3.4525500133526035,64.9863921702575,38.19027516335615,0.8,0
57.07409999532162,3.2633043443678966,2.4697297686111286,38.48318890965656,0.8,0
17.126074805646155,0.23430962477888162,81.0259130517287,71.11296334099585,0.5,0
9.167015072834019,1.6645232279701923,53.65781900286203,41.394345961861134,0.3,0
19.584570915616602,2.903883353776925,27.821718706882216,46.76957631226993,0.3,0
15.258169808050127,3.804436364275785,6.160798529246925,46.32762999200714,0.3,0
13.973624601945573,-0.29419173164991985,16.249841547444145,45.786431922295584,0.8,0
10.71319894697615,2.7568140367802125,89.50338588534369,56.21346739969103,0.3,0
10.283334099152398,3.2145731548184284,68.60242239358911,59.481429504720495,0.5,0
3.760351887421551,4.274417982774319,24.990172163688985,46.94045568468408,0.8,0
41.27340682772812,4.039286376356155,6.560076494502953,37.63521713407651,0.8,0
25.273029103515654,3.8738569782132077,69.06153123866363,62.744402278489034,0.8,0
21.0164615667898,1.8000892399470987,57.24077259677651,49.04658908803317,0.3,0
15.069200210010475,0.13799679431503886,40.4519524458235,67.30321814857169,0.3,0
7.123918756608719,2.4104208644078984,36.361144919006385,27.54414102434837,0.3,0
8.684977319817511,4.50244773781284,21.68142759291083,51.954032212833205,0.8,0
4.22277623928349,5.090181791286647,66.96112565375176,69.18606333876208,0.5,0
9.635421393946334,4.065823653446678,97.06680277938705,46.46735864561842,0.8,0
6.240143537190992,3.6440112342026016,17.571524583682585,47.74506576665364,0.5,0
49.31346537425508,3.569459472578948,59.71166200155034,52.95511691590339,0.8,0
30.836150025857716,2.165821879858829,42.41850557459762,44.41204181115043,0.5,0
17.685572935684725,2.80490955966957,44.668872174466486,46.87928067947267,0.8,0
7.8369417351576605,5.5036042887394965,25.41472801278144,46.62184905808597,0.8,0
6.54198883510852,1.5861629913121855,82.5134875661419,43.72579265573627,0.5,0
14.328189302824601,5.422168186064777,48.52556041472411,62.288565502005596,0.5,0
31.710843276503702,2.5169577682619124,54.34058521982641,54.61078032296435,0.5,0
4.346401949964831,4.9881481636426175,30.476091279732575,52.50628232103302,0.5,0
25.04220385976046,0.8897774857536929,18.180846566694974,58.085710068901165,0.5,0
9.599005983168512,3.878856301746974,8.591038820282048,47.35644166796533,0.5,0
11.135713970662106,1.894844796078567,71.41191409249159,42.257961816470996,0.5,0
17.30095879093099,0.8770992121137189,19.623428168785562,43.973756953854426,0.5,0
8.076137834193839,3.3278010636164184,69.00753541887977,50.01783041104609,0.8,0
13.768267196458797,4.514207682893954,39.03764460469539,39.40788291627098,0.5,0
7.481184392422971,1.7325878421097554,41.57748009896515,44.997389834133244,0.5,0
10.274419068533742,0.7514760593123979,46.91774960927717,44.838833581285655,0.8,0
28.444438023913868,2.8622328534975674,36.77085081275432,71.24556229829014,0.8,0
17.982212084571945,2.8688470068342284,10.061997722259008,22.261850600660832,0.3,0
28.37067825903314,3.822479441331748,30.963181000284578,48.203802785943665,0.3,0
9.492331580322274,4.424391857046732,66.37343606939385,67.2569379281477,0.5,0
25.171637104867067,2.910877228091259,66.57844014688709,51.21844464132454,0.5,0
3.2480054748687834,5.783254972191394,28.622430723999436,57.53417473421093,0.3,0
17.29517976195176,3.3363521168029378,46.0102626557688,50.99826315099768,0.3,0
26.344905058474765,2.4803602409896506,19.344722801193747,43.326666187835194,0.5,0
3.102780554923627,0.5826489613457584,21.037208152983577,27.58084065491087,0.3,0
9.588343664020902,2.6060107195257483,2.3047088406607408,52.05455687036303,0.5,0
17.28610021221814,2.4954195818832954,89.67465499077446,42.24393395397609,0.8,0
33.32560616095971,4.440457194422206,21.07066650749062,41.99664593834696,0.8,0
10.273291936139561,3.693725436100281,22.75338769364633,45.01012744020888,0.3,0
24.484714398130507,1.2309463175510742,27.96014326451318,67.44861406623494,0.8,0
43.06374896473884,3.258381579616556,12.7408071695429,74.04837542253972,0.8,0
25.281808391591618,4.00729675759358,63.92628831813628,52.17207937528401,0.8,0
14.1803852192751,5.29204703908175,7.514295317758657,45.35232776088272,0.8,0
21.931970637553604,4.331255951121089,13.420242632635027,38.2277358254879,0.5,0
10.022034402965126,4.141269981467216,64.47567265900929,54.68540161546069,0.5,0
17.8097149104532,3.0901289919227453,33.96606204814427,67.82905600065143,0.3,0
14.736584473346785,3.5824680081351743,70.7947826701189,47.526596129748434,0.8,0
21.416055810401787,4.874257351059239,55.742474467014205,26.21003959246776,0.8,0
11.894787965328577,1.0008339037805254,25.602117306151307,56.700496718155236,0.8,0
22.295270953077235,2.475841009174566,65.08279504893281,59.853997114500494,0.3,0
11.801135418175372,1.841146876865639,11.627368029288066,34.141543596141524,0.5,0
30.632015727284884,3.568729678089186,53.64103830800304,51.76484183662953,0.8,0
12.802083787820681,4.845333263476181,43.71481050450347,54.512260161360985,0.5,0
1.7722289074051354,2.104538569918389,26.787358281744076,49.26892697991062,0.3,0
6.745884715755589,-0.5854565512041567,60.40049977395001,42.09229080914646,0.5,0
16.905579501052713,2.381668882463295,87.13335923402825,60.15937223563556,0.8,0
49.02919928760329,4.37021059802611,99.89046997630767,45.966202540313176,0.5,0
29.83097851771503,3.8064448544248197,60.77627687434245,35.14813837300068,0.5,0
1.3166968193853057,3.642279371715864,40.470587432917014,29.50525514330319,0.3,0
3.93822382107124,2.5800100471882805,22.52071002162016,62.6084951999931,0.3,0
36.222295066324634,1.0814538956703204,25.709608939511174,56.166639764711185,0.3,0
26.243244941580627,3.772941482436701,47.94549781497657,50.87973547129169,0.3,0
66.52682800591423,1.748577284948063,36.72777012807092,45.59725363149197,0.5,0
11.411909472848485,6.276145100070684,91.38145226249442,44.71001585796873,0.5,0
7.926586418251174,3.855760812531774,36.82954676557095,39.24263351558389,0.3,0
17.607760393940634,2.1290275461690733,37.34445911454355,45.685443554401154,0.3,0
11.229392444249843,2.0829221289170574,38.35345124339769,28.799127848798257,0.8,0
33.96997182955537,2.8605836900796175,83.66202103676581,42.63936346531486,0.8,0
10.911379421312294,2.6407471169673755,65.07883208469019,46.89062483648906,0.3,0
13.419732202663464,4.675250663294931,61.416885031889265,56.09880047190419,0.5,0
6.955147034844219,3.2796242546160697,33.41430223838622,49.60073536626636,0.3,0
28.47389927444286,1.902552391637208,81.79041768324394,57.94923113875559,0.5,0
7.3712160873253465,5.835661027733674,3.8363861355701134,63.491351051134295,0.5,0
22.594123425882096,3.073962497280334,87.07971723381132,60.58170093824101,0.8,0
54.53374889568992,4.153259513953345,51.27498997939296,54.70509847378557,0.3,0
2.635151456286417,2.087660238832861,39.82502348634128,50.11862679180784,0.3,0
44.40161681348118,3.5446734416167853,49.71672807176857,40.19211991586441,0.5,0
20.548616504144867,3.4666649867147927,66.7415530533831,57.39944051379317,0.3,0
5.950072545213726,0.16552606185577057,1.276542651789736,66.7974738222153,0.8,0
18.119213708636796,6.02291266569096,87.15518564582477,53.42106039650418,0.8,0
27.90173791969885,4.935966691383821,44.673952531139285,69.17259148426123,0.3,0
8.40281640592655,2.4042070257810186,34.296651970007815,34.744282919389164,0.3,0
23.52430393225642,1.3465953893162168,13.82455656340571,38.45836615220459,0.8,0
46.85557345045105,3.521342420705328,43.94653743584421,58.55201507748262,0.3,0
10.899710165974867,3.130046549121595,49.632277128437885,52.64290210153251,0.5,0
